modulo_id,titulo,ordem,duracao_minutos,tipo
276,Aula 10: Iure quis aperiam veniam nesciunt,10,13,texto
276,Aula 11: Consequatur pariatur iste porro soluta,11,8,texto
276,Aula 12: Nam corrupti quae porro porro,12,14,texto
276,Aula 13: Maiores quam commodi,13,16,video
276,Aula 14: Pariatur aliquid cupiditate libero,14,8,video
277,Aula 1: Omnis dolore eveniet voluptate,1,11,quiz
277,Aula 2: Dolor veniam excepturi deserunt,2,29,quiz
277,Aula 3: Velit perspiciatis ad eligendi a accusamus,3,21,video
277,Aula 4: Hic consequuntur rerum,4,9,video
277,Aula 5: Dolor natus ipsam inventore harum rerum,5,16,texto
277,Aula 6: Officiis fugit porro reiciendis sapiente,6,31,texto
277,Aula 7: Laudantium rem aspernatur animi cupiditate excepturi,7,42,quiz
277,Aula 8: Excepturi veritatis libero modi fuga fugiat,8,17,video
277,Aula 9: Cum repellat eligendi quia esse,9,31,texto
277,Aula 10: Laborum dolor itaque unde,10,12,texto
277,Aula 11: Id repellat debitis nihil,11,17,quiz
277,Aula 12: Natus excepturi officiis libero nostrum similique,12,35,quiz
277,Aula 13: Nobis ab molestiae,13,30,texto
277,Aula 14: Veritatis modi hic,14,23,quiz
278,Aula 1: Neque vero veniam dolor,1,6,texto
278,Aula 2: Molestiae voluptates fuga cupiditate quos corporis,2,17,texto
278,Aula 3: Modi voluptate vel in,3,23,video
278,Aula 4: Ipsam officia quo cumque,4,38,quiz
278,Aula 5: Officia in expedita,5,17,video
278,Aula 6: Quod nulla ad blanditiis corrupti,6,28,texto
278,Aula 7: Voluptas magnam aliquid hic,7,38,video
278,Aula 8: Repudiandae consectetur eius sed necessitatibus accusantium,8,15,texto
278,Aula 9: Quam optio quaerat totam quibusdam aspernatur,9,41,texto
278,Aula 10: Possimus incidunt fugiat,10,9,texto
278,Aula 11: Dolore laborum quae,11,13,texto
278,Aula 12: Laudantium at debitis dignissimos,12,34,video
278,Aula 13: Distinctio porro enim facere culpa cupiditate,13,28,video
279,Aula 1: Inventore iure iusto,1,34,texto
279,Aula 2: Non in quis repellendus molestiae,2,11,texto
279,Aula 3: Quibusdam unde atque,3,42,texto
279,Aula 4: Quae excepturi ratione expedita sunt,4,9,video
279,Aula 5: Earum facere qui,5,38,texto
279,Aula 6: Beatae porro itaque consectetur,6,10,quiz
280,Aula 1: Nulla nemo illum pariatur eum,1,18,quiz
280,Aula 2: Amet beatae quod molestias quae dicta,2,45,quiz
280,Aula 3: Doloribus eius a vel,3,44,video
280,Aula 4: Culpa accusamus eos magnam earum,4,20,texto
280,Aula 5: Recusandae aliquid quibusdam,5,22,video
280,Aula 6: Tenetur distinctio assumenda,6,32,texto
280,Aula 7: Pariatur hic laudantium,7,23,texto
280,Aula 8: Recusandae ratione esse sint,8,45,quiz
280,Aula 9: Deleniti cum sed autem atque quos,9,33,video
280,Aula 10: Voluptatum enim quae illo necessitatibus,10,5,video
281,Aula 1: Possimus doloribus at repellat molestiae,1,42,video
281,Aula 2: Magni eveniet dolore,2,6,video
281,Aula 3: Numquam architecto explicabo,3,19,texto
281,Aula 4: Dolore doloribus molestias,4,24,texto
281,Aula 5: Deleniti molestiae nulla animi,5,41,quiz
281,Aula 6: Incidunt deleniti quibusdam,6,8,quiz
281,Aula 7: Quod quidem sapiente ut quae,7,20,quiz
282,Aula 1: Cupiditate tempora atque consectetur,1,29,video
282,Aula 2: Eum fugiat eum iusto,2,7,video
282,Aula 3: Necessitatibus error totam,3,39,quiz
282,Aula 4: Saepe harum neque reiciendis odio,4,35,quiz
282,Aula 5: Ipsa corporis doloremque nihil,5,24,texto
282,Aula 6: Quasi laudantium totam eius ducimus accusantium,6,21,video
282,Aula 7: Minima ea quis pariatur ipsam,7,6,texto
282,Aula 8: Doloribus laborum quisquam minus repellat iusto,8,10,texto
282,Aula 9: Eum praesentium ratione,9,22,quiz
282,Aula 10: A atque ullam,10,24,texto
282,Aula 11: Eaque dolore harum id,11,29,video
282,Aula 12: Ea iste architecto eius voluptatibus minima,12,17,texto
282,Aula 13: Cupiditate dolore doloribus delectus,13,13,quiz
282,Aula 14: Neque fugit praesentium atque laborum incidunt,14,32,texto
283,Aula 1: Repellat amet est perspiciatis,1,8,quiz
283,Aula 2: Dolor dicta aliquam,2,8,quiz
283,Aula 3: Atque expedita nobis,3,38,quiz
283,Aula 4: Facilis alias nobis accusamus ut,4,43,texto
283,Aula 5: Repudiandae molestias culpa,5,8,texto
284,Aula 1: Nesciunt praesentium soluta,1,16,texto
284,Aula 2: Rerum voluptate excepturi excepturi officiis qui,2,16,texto
284,Aula 3: Officiis natus dolorum iusto voluptas,3,19,texto
284,Aula 4: Architecto adipisci eligendi,4,29,texto
284,Aula 5: Vitae quas animi sit,5,27,video
284,Aula 6: Occaecati impedit praesentium at aliquid,6,19,video
284,Aula 7: Accusantium dolorem dolor ullam sunt perferendis aut,7,42,video
284,Aula 8: Laboriosam pariatur optio voluptatum quis,8,31,texto
284,Aula 9: Numquam optio aspernatur excepturi numquam pariatur,9,39,quiz
284,Aula 10: Nam amet eveniet,10,34,video
284,Aula 11: Nihil occaecati eos,11,27,quiz
284,Aula 12: Officiis veritatis quas,12,42,quiz
284,Aula 13: Dolorem sint nemo inventore consequuntur,13,31,video
284,Aula 14: Est exercitationem corporis,14,12,video
285,Aula 1: Sapiente saepe doloribus facere fugiat,1,8,texto
285,Aula 2: Facilis dolores culpa enim nemo facere,2,40,texto
285,Aula 3: Magni voluptatum ratione voluptatibus officia autem,3,41,video
285,Aula 4: Accusamus ex vel ad aliquam voluptas,4,20,video
285,Aula 5: Accusamus asperiores nihil doloribus hic,5,40,quiz
285,Aula 6: Assumenda ex harum eligendi iure,6,25,video
285,Aula 7: Et eaque ut sequi rem,7,27,video
286,Aula 1: Culpa autem culpa,1,35,video
286,Aula 2: Asperiores ad assumenda quidem aspernatur,2,45,video
286,Aula 3: Sunt quo ullam,3,18,video
286,Aula 4: Atque nostrum at cumque doloremque iste,4,38,video
286,Aula 5: Temporibus odit amet possimus aut,5,14,texto
286,Aula 6: Odit vero molestias voluptatum velit,6,45,quiz
286,Aula 7: Amet sunt deleniti doloribus similique vel,7,9,quiz
286,Aula 8: Reiciendis dolor eos dolor,8,24,quiz
286,Aula 9: Hic dignissimos cupiditate alias,9,16,video
287,Aula 1: Mollitia velit corporis,1,16,video
287,Aula 2: Consectetur assumenda velit totam nemo magni,2,37,quiz
287,Aula 3: Eius iste consequatur fuga,3,25,video
287,Aula 4: Suscipit commodi ducimus perspiciatis,4,11,video
287,Aula 5: Doloremque autem ipsam amet voluptate minima,5,28,video
287,Aula 6: Molestiae nostrum odio sapiente,6,25,quiz
287,Aula 7: Necessitatibus nobis recusandae,7,14,texto
287,Aula 8: Sunt ipsam iusto debitis,8,5,quiz
287,Aula 9: Aperiam omnis praesentium cum enim cumque,9,39,video
287,Aula 10: Accusantium recusandae illo natus quas,10,32,texto
288,Aula 1: Excepturi consequuntur quasi in consequuntur,1,41,video
288,Aula 2: Veniam commodi assumenda ducimus ipsam voluptatem,2,41,video
288,Aula 3: Cupiditate libero itaque officiis deleniti,3,14,quiz
288,Aula 4: Repellat perferendis consequatur praesentium a vero,4,17,video
288,Aula 5: Aperiam quod incidunt omnis praesentium officiis,5,38,texto
288,Aula 6: Nam harum ipsam,6,6,texto
288,Aula 7: Hic sequi esse ducimus fuga beatae,7,11,texto
288,Aula 8: Quos vel voluptas,8,7,video
288,Aula 9: Hic optio dicta dolorem praesentium laudantium,9,6,video
288,Aula 10: Voluptatibus voluptate pariatur et maxime magnam,10,15,texto
288,Aula 11: Accusantium porro doloremque quos illum nesciunt,11,37,texto
288,Aula 12: Ab deleniti et,12,37,video
288,Aula 13: Distinctio possimus dolores quasi,13,13,texto
289,Aula 1: Ea fugit rem,1,29,texto
289,Aula 2: Facilis dolore veniam perferendis temporibus,2,36,video
289,Aula 3: Necessitatibus quae animi,3,22,texto
289,Aula 4: Magnam odio est distinctio illum,4,13,quiz
289,Aula 5: Nobis facilis consequuntur voluptas nihil,5,32,quiz
289,Aula 6: Accusamus quia explicabo tenetur velit,6,24,texto
289,Aula 7: Deserunt temporibus ipsum repudiandae assumenda,7,8,video
289,Aula 8: Ipsam modi exercitationem fugiat minima nostrum,8,32,texto
289,Aula 9: Quibusdam natus placeat aperiam est vitae,9,8,quiz
289,Aula 10: Praesentium temporibus quos,10,16,texto
290,Aula 1: Eveniet atque voluptas,1,24,quiz
290,Aula 2: Alias asperiores at corrupti,2,20,video
290,Aula 3: Eligendi eveniet quam quis,3,16,video
290,Aula 4: Nihil molestiae repellat corporis,4,10,texto
290,Aula 5: Rem blanditiis modi,5,41,texto
290,Aula 6: Tenetur deserunt perferendis,6,11,quiz
291,Aula 1: Porro corporis labore non expedita officiis,1,30,video
291,Aula 2: Placeat ab assumenda,2,10,quiz
291,Aula 3: Recusandae incidunt voluptate,3,24,video
291,Aula 4: Voluptates quidem quas amet libero saepe,4,34,quiz
291,Aula 5: Deserunt repellat dolorem fugit,5,27,video
291,Aula 6: Nam nam sint,6,9,texto
291,Aula 7: Minus illo illum exercitationem,7,24,video
